4.85903269998363e-06,7.31830802362231e-07,7.11637784419559e-07,4.05958506577916e-07
7.31830802362231e-07,1.01048748663311e-05,7.66840273581538e-07,1.64330323378936e-07
7.11637784419559e-07,7.66840273581538e-07,1.7191870046397e-06,6.63176869612294e-07
4.05958506577916e-07,1.64330323378936e-07,6.63176869612294e-07,1.24235415996423e-06
