0,0,0,0
0,0.482352941176471,0.642857142857143:0.570491803278689:0.642857142857143:0.570491803278689,0.636363636363636
0,0.642857142857143:0.642857142857143:0.570491803278689:0.570491803278689,0.475728155339806:0.623566214807091:0.623566214807091:0.402390438247012,0.60655737704918:0.60655737704918:0.419354838709677:0.419354838709677
0,0.636363636363636,0.60655737704918:0.419354838709677:0.60655737704918:0.419354838709677,0.598802395209581
