exp_name,id,pop_state_infected,pop_state_symptomatic,pop_state_asymptomatic,household_state_infected,household_state_symptomatic,household_state_asymptomatic,seed,delta,delta_nursing_home
sim_part2,927,0.008,0.016,0.008,0.0375,0.075,0.0375,3514,10,10
sim_part2,928,0.008,0.016,0.008,0.0375,0.075,0.0375,3759,10,10
sim_part2,929,0.008,0.016,0.008,0.0375,0.075,0.0375,9932,10,10
sim_part2,930,0.008,0.016,0.008,0.0375,0.075,0.0375,7724,10,10
sim_part2,931,0.008,0.016,0.008,0.0375,0.075,0.0375,4656,10,5
sim_part2,932,0.008,0.016,0.008,0.0375,0.075,0.0375,8590,10,5
sim_part2,933,0.008,0.016,0.008,0.0375,0.075,0.0375,8377,10,5
sim_part2,934,0.008,0.016,0.008,0.0375,0.075,0.0375,8349,10,5
sim_part2,935,0.008,0.016,0.008,0.0375,0.075,0.0375,6366,10,5
sim_part2,936,0.008,0.016,0.008,0.0375,0.075,0.0375,5752,10,5
sim_part2,937,0.008,0.016,0.008,0.0375,0.075,0.0375,9466,10,5
sim_part2,938,0.008,0.016,0.008,0.0375,0.075,0.0375,1688,10,5
sim_part2,939,0.008,0.016,0.008,0.0375,0.075,0.0375,1000,10,5
sim_part2,940,0.008,0.016,0.008,0.0375,0.075,0.0375,8836,10,5
sim_part2,941,0.008,0.016,0.008,0.0375,0.075,0.0375,1482,10,5
sim_part2,942,0.008,0.016,0.008,0.0375,0.075,0.0375,6797,10,5
sim_part2,943,0.008,0.016,0.008,0.0375,0.075,0.0375,4773,10,5
sim_part2,944,0.008,0.016,0.008,0.0375,0.075,0.0375,1237,10,5
sim_part2,945,0.008,0.016,0.008,0.0375,0.075,0.0375,4684,10,5
sim_part2,946,0.008,0.016,0.008,0.0375,0.075,0.0375,9219,10,5
sim_part2,947,0.008,0.016,0.008,0.0375,0.075,0.0375,7423,10,5
sim_part2,948,0.008,0.016,0.008,0.0375,0.075,0.0375,9169,10,5
sim_part2,949,0.008,0.016,0.008,0.0375,0.075,0.0375,1235,10,5
sim_part2,950,0.008,0.016,0.008,0.0375,0.075,0.0375,1502,10,5
sim_part2,951,0.008,0.016,0.008,0.0375,0.075,0.0375,2554,10,5
sim_part2,952,0.008,0.016,0.008,0.0375,0.075,0.0375,829,10,5
sim_part2,953,0.008,0.016,0.008,0.0375,0.075,0.0375,8969,10,5
sim_part2,954,0.008,0.016,0.008,0.0375,0.075,0.0375,2131,10,5
sim_part2,955,0.008,0.016,0.008,0.0375,0.075,0.0375,5301,10,5
sim_part2,956,0.008,0.016,0.008,0.0375,0.075,0.0375,5224,10,5
sim_part2,957,0.008,0.016,0.008,0.0375,0.075,0.0375,5219,10,5
sim_part2,958,0.008,0.016,0.008,0.0375,0.075,0.0375,4651,10,5
sim_part2,959,0.008,0.016,0.008,0.0375,0.075,0.0375,7259,10,5
sim_part2,960,0.008,0.016,0.008,0.0375,0.075,0.0375,7012,10,5
sim_part2,961,0.008,0.016,0.008,0.0375,0.075,0.0375,1392,10,2
sim_part2,962,0.008,0.016,0.008,0.0375,0.075,0.0375,979,10,2
sim_part2,963,0.008,0.016,0.008,0.0375,0.075,0.0375,5821,10,2
sim_part2,964,0.008,0.016,0.008,0.0375,0.075,0.0375,1374,10,2
sim_part2,965,0.008,0.016,0.008,0.0375,0.075,0.0375,7382,10,2
sim_part2,966,0.008,0.016,0.008,0.0375,0.075,0.0375,81,10,2
sim_part2,967,0.008,0.016,0.008,0.0375,0.075,0.0375,1977,10,2
sim_part2,968,0.008,0.016,0.008,0.0375,0.075,0.0375,6214,10,2
sim_part2,969,0.008,0.016,0.008,0.0375,0.075,0.0375,9050,10,2
sim_part2,970,0.008,0.016,0.008,0.0375,0.075,0.0375,888,10,2
sim_part2,971,0.008,0.016,0.008,0.0375,0.075,0.0375,8820,10,2
sim_part2,972,0.008,0.016,0.008,0.0375,0.075,0.0375,8304,10,2
sim_part2,973,0.008,0.016,0.008,0.0375,0.075,0.0375,7413,10,2
sim_part2,974,0.008,0.016,0.008,0.0375,0.075,0.0375,6803,10,2
sim_part2,975,0.008,0.016,0.008,0.0375,0.075,0.0375,4495,10,2
sim_part2,976,0.008,0.016,0.008,0.0375,0.075,0.0375,7381,10,2
sim_part2,977,0.008,0.016,0.008,0.0375,0.075,0.0375,4664,10,2
sim_part2,978,0.008,0.016,0.008,0.0375,0.075,0.0375,8302,10,2
sim_part2,979,0.008,0.016,0.008,0.0375,0.075,0.0375,8296,10,2
sim_part2,980,0.008,0.016,0.008,0.0375,0.075,0.0375,4417,10,2
sim_part2,981,0.008,0.016,0.008,0.0375,0.075,0.0375,3175,10,2
sim_part2,982,0.008,0.016,0.008,0.0375,0.075,0.0375,5532,10,2
sim_part2,983,0.008,0.016,0.008,0.0375,0.075,0.0375,6713,10,2
sim_part2,984,0.008,0.016,0.008,0.0375,0.075,0.0375,9956,10,2
sim_part2,985,0.008,0.016,0.008,0.0375,0.075,0.0375,4290,10,2
sim_part2,986,0.008,0.016,0.008,0.0375,0.075,0.0375,1405,10,2
sim_part2,987,0.008,0.016,0.008,0.0375,0.075,0.0375,6429,10,2
sim_part2,988,0.008,0.016,0.008,0.0375,0.075,0.0375,7168,10,2
sim_part2,989,0.008,0.016,0.008,0.0375,0.075,0.0375,9553,10,2
sim_part2,990,0.008,0.016,0.008,0.0375,0.075,0.0375,7391,10,2
sim_part2,991,0.008,0.016,0.008,0.05,0.1,0.05,4481,10,10
sim_part2,992,0.008,0.016,0.008,0.05,0.1,0.05,4321,10,10
sim_part2,993,0.008,0.016,0.008,0.05,0.1,0.05,7531,10,10
sim_part2,994,0.008,0.016,0.008,0.05,0.1,0.05,5189,10,10
sim_part2,995,0.008,0.016,0.008,0.05,0.1,0.05,2158,10,10
sim_part2,996,0.008,0.016,0.008,0.05,0.1,0.05,3083,10,10
sim_part2,997,0.008,0.016,0.008,0.05,0.1,0.05,1361,10,10
sim_part2,998,0.008,0.016,0.008,0.05,0.1,0.05,8384,10,10
sim_part2,999,0.008,0.016,0.008,0.05,0.1,0.05,6331,10,10
sim_part2,1000,0.008,0.016,0.008,0.05,0.1,0.05,1031,10,10
sim_part2,1001,0.008,0.016,0.008,0.05,0.1,0.05,1872,10,10
sim_part2,1002,0.008,0.016,0.008,0.05,0.1,0.05,3736,10,10
sim_part2,1003,0.008,0.016,0.008,0.05,0.1,0.05,3550,10,10
sim_part2,1004,0.008,0.016,0.008,0.05,0.1,0.05,9948,10,10
sim_part2,1005,0.008,0.016,0.008,0.05,0.1,0.05,3318,10,10
sim_part2,1006,0.008,0.016,0.008,0.05,0.1,0.05,7438,10,10
sim_part2,1007,0.008,0.016,0.008,0.05,0.1,0.05,8988,10,10
sim_part2,1008,0.008,0.016,0.008,0.05,0.1,0.05,6806,10,10
sim_part2,1009,0.008,0.016,0.008,0.05,0.1,0.05,8220,10,10
sim_part2,1010,0.008,0.016,0.008,0.05,0.1,0.05,5628,10,10
sim_part2,1011,0.008,0.016,0.008,0.05,0.1,0.05,837,10,10
sim_part2,1012,0.008,0.016,0.008,0.05,0.1,0.05,5297,10,10
sim_part2,1013,0.008,0.016,0.008,0.05,0.1,0.05,211,10,10
sim_part2,1014,0.008,0.016,0.008,0.05,0.1,0.05,4675,10,10
sim_part2,1015,0.008,0.016,0.008,0.05,0.1,0.05,8019,10,10
sim_part2,1016,0.008,0.016,0.008,0.05,0.1,0.05,1420,10,10
sim_part2,1017,0.008,0.016,0.008,0.05,0.1,0.05,6039,10,10
sim_part2,1018,0.008,0.016,0.008,0.05,0.1,0.05,3621,10,10
sim_part2,1019,0.008,0.016,0.008,0.05,0.1,0.05,3066,10,10
sim_part2,1020,0.008,0.016,0.008,0.05,0.1,0.05,8794,10,10
sim_part2,1021,0.008,0.016,0.008,0.05,0.1,0.05,2779,10,5
sim_part2,1022,0.008,0.016,0.008,0.05,0.1,0.05,6841,10,5
sim_part2,1023,0.008,0.016,0.008,0.05,0.1,0.05,8226,10,5
sim_part2,1024,0.008,0.016,0.008,0.05,0.1,0.05,2830,10,5
sim_part2,1025,0.008,0.016,0.008,0.05,0.1,0.05,7952,10,5
sim_part2,1026,0.008,0.016,0.008,0.05,0.1,0.05,6270,10,5
sim_part2,1027,0.008,0.016,0.008,0.05,0.1,0.05,6268,10,5
sim_part2,1028,0.008,0.016,0.008,0.05,0.1,0.05,4681,10,5
sim_part2,1029,0.008,0.016,0.008,0.05,0.1,0.05,3377,10,5
sim_part2,1030,0.008,0.016,0.008,0.05,0.1,0.05,2897,10,5
sim_part2,1031,0.008,0.016,0.008,0.05,0.1,0.05,4999,10,5
sim_part2,1032,0.008,0.016,0.008,0.05,0.1,0.05,2203,10,5
sim_part2,1033,0.008,0.016,0.008,0.05,0.1,0.05,4,10,5
sim_part2,1034,0.008,0.016,0.008,0.05,0.1,0.05,8294,10,5
sim_part2,1035,0.008,0.016,0.008,0.05,0.1,0.05,3688,10,5
sim_part2,1036,0.008,0.016,0.008,0.05,0.1,0.05,2091,10,5
sim_part2,1037,0.008,0.016,0.008,0.05,0.1,0.05,1320,10,5
sim_part2,1038,0.008,0.016,0.008,0.05,0.1,0.05,6042,10,5
sim_part2,1039,0.008,0.016,0.008,0.05,0.1,0.05,5072,10,5
sim_part2,1040,0.008,0.016,0.008,0.05,0.1,0.05,9741,10,5
sim_part2,1041,0.008,0.016,0.008,0.05,0.1,0.05,481,10,5
sim_part2,1042,0.008,0.016,0.008,0.05,0.1,0.05,8270,10,5
sim_part2,1043,0.008,0.016,0.008,0.05,0.1,0.05,6439,10,5
sim_part2,1044,0.008,0.016,0.008,0.05,0.1,0.05,9846,10,5
sim_part2,1045,0.008,0.016,0.008,0.05,0.1,0.05,6123,10,5
sim_part2,1046,0.008,0.016,0.008,0.05,0.1,0.05,5846,10,5
sim_part2,1047,0.008,0.016,0.008,0.05,0.1,0.05,2402,10,5
sim_part2,1048,0.008,0.016,0.008,0.05,0.1,0.05,8073,10,5
sim_part2,1049,0.008,0.016,0.008,0.05,0.1,0.05,9186,10,5
sim_part2,1050,0.008,0.016,0.008,0.05,0.1,0.05,8875,10,5
sim_part2,1051,0.008,0.016,0.008,0.05,0.1,0.05,1525,10,2
sim_part2,1052,0.008,0.016,0.008,0.05,0.1,0.05,9934,10,2
sim_part2,1053,0.008,0.016,0.008,0.05,0.1,0.05,6660,10,2
sim_part2,1054,0.008,0.016,0.008,0.05,0.1,0.05,4162,10,2
sim_part2,1055,0.008,0.016,0.008,0.05,0.1,0.05,5032,10,2
sim_part2,1056,0.008,0.016,0.008,0.05,0.1,0.05,5055,10,2
sim_part2,1057,0.008,0.016,0.008,0.05,0.1,0.05,7602,10,2
sim_part2,1058,0.008,0.016,0.008,0.05,0.1,0.05,2152,10,2
sim_part2,1059,0.008,0.016,0.008,0.05,0.1,0.05,8604,10,2
sim_part2,1060,0.008,0.016,0.008,0.05,0.1,0.05,9472,10,2
sim_part2,1061,0.008,0.016,0.008,0.05,0.1,0.05,6265,10,2
sim_part2,1062,0.008,0.016,0.008,0.05,0.1,0.05,3895,10,2
sim_part2,1063,0.008,0.016,0.008,0.05,0.1,0.05,5413,10,2
sim_part2,1064,0.008,0.016,0.008,0.05,0.1,0.05,1057,10,2
sim_part2,1065,0.008,0.016,0.008,0.05,0.1,0.05,2916,10,2
sim_part2,1066,0.008,0.016,0.008,0.05,0.1,0.05,4523,10,2
sim_part2,1067,0.008,0.016,0.008,0.05,0.1,0.05,2291,10,2
sim_part2,1068,0.008,0.016,0.008,0.05,0.1,0.05,4364,10,2
sim_part2,1069,0.008,0.016,0.008,0.05,0.1,0.05,7217,10,2
sim_part2,1070,0.008,0.016,0.008,0.05,0.1,0.05,8008,10,2
sim_part2,1071,0.008,0.016,0.008,0.05,0.1,0.05,4664,10,2
sim_part2,1072,0.008,0.016,0.008,0.05,0.1,0.05,2249,10,2
sim_part2,1073,0.008,0.016,0.008,0.05,0.1,0.05,4219,10,2
sim_part2,1074,0.008,0.016,0.008,0.05,0.1,0.05,9703,10,2
sim_part2,1075,0.008,0.016,0.008,0.05,0.1,0.05,4627,10,2
sim_part2,1076,0.008,0.016,0.008,0.05,0.1,0.05,8116,10,2
sim_part2,1077,0.008,0.016,0.008,0.05,0.1,0.05,79,10,2
sim_part2,1078,0.008,0.016,0.008,0.05,0.1,0.05,9238,10,2
sim_part2,1079,0.008,0.016,0.008,0.05,0.1,0.05,3145,10,2
sim_part2,1080,0.008,0.016,0.008,0.05,0.1,0.05,9054,10,2
